attribute,importance
delta_electrons_1,0.030142808333
resolution,0.0270750131458
local_near_cut_count_C,0.0250694062561
delta_density_sqrt_E1_1,0.0247684307396
delta_density_sqrt_E3_1,0.024508619681
local_mean,0.024057155475
delta_density_sqrt_E2_1,0.0232298094779
part_00_density_E3_E2,0.0229976661503
shape_segments_count_over_volume_00,0.0229861941189
local_near_cut_count_N,0.0220117345452
delta_std_1,0.021469168365
local_near_cut_count_O,0.0212802141905
part_00_density_E3_E1,0.0210993587971
part_00_density_sqrt_E2,0.020828075707
std_over_resolution_00,0.0207842104137
part_00_mean,0.0198860075325
part_00_density_Z_6_0,0.0197766833007
delta_electrons_2,0.0189486630261
part_00_shape_O5_norm,0.0188332665712
delta_skewness_1,0.0186213683337
part_00_shape_Z_1_0,0.0185525342822
delta_volume_1,0.0180936474353
part_00_density_Z_7_0,0.0175841487944
delta_skewness_2,0.0175456833094
delta_std_2,0.0171745233238
part_00_shape_Z_4_0,0.0167277846485
part_00_density_I5_norm,0.0164119619876
part_00_shape_Z_3_1,0.0151824140921
skewness_over_volume_00,0.0150940110907
electrons_over_resolution_00,0.0150913121179
part_00_density_Z_3_0,0.0149644427001
part_00_density_E2_E1,0.0148922353983
part_00_shape_CI,0.0148902116343
part_00_shape_E2_E1,0.0148807633668
part_00_density_Z_5_0,0.0148686161265
part_00_density_I4_norm,0.0147653669119
part_00_density_sqrt_E3,0.0146067813039
part_00_density_CI,0.0145818125457
delta_mean_1,0.0144286248833
part_00_density_O4_norm,0.014290958643
part_00_density_O3_norm,0.0142882596701
part_00_shape_sqrt_E3,0.0141404708847
delta_shape_segments_count_2,0.0138901071623
delta_mean_2,0.0138793103397
part_00_density_sqrt_E1,0.0131923286244
volume_over_resolution_00,0.013175457716
percent_cut,0.013163311407
part_00_density_I2_norm,0.0130330678076
part_00_density_I6,0.0128690833226
part_00_shape_FL,0.0127955265343
delta_volume_2,0.0126173701137
part_00_shape_sqrt_E1,0.0123508106917
std_over_volume_01,0.0112400343642
local_electrons,0.0107440315187
part_00_shape_Z_2_0,0.010725135915
part_00_shape_Z_4_2,0.0105098644271
part_00_electrons,0.00972165819257
part_00_volume,0.00902657862753
part_00_shape_Z_2_1,0.00831462908536
local_cut_by_mainchain_volume,0.00732127344236
