attribute,importance
part_00_density_E3_E1,0.0510603779088
delta_electrons_1,0.0287273757845
delta_electrons_2,0.0286330957998
local_near_cut_count_N,0.0275532770012
shape_segments_count_over_volume_00,0.0270630172505
delta_volume_1,0.0238059599208
part_00_density_sqrt_E2,0.0225926442418
part_00_density_sqrt_E1,0.0221761818307
part_00_density_O3_norm,0.0217121908502
part_00_shape_sqrt_E1,0.0214223026685
local_near_cut_count_C,0.0210721080201
part_00_density_sqrt_E3,0.0200380422708
volume_over_resolution_00,0.019507672634
part_00_density_E3_E2,0.019442132388
delta_density_sqrt_E1_1,0.019415682078
part_00_shape_sqrt_E3,0.0188075900085
part_00_density_E2_E1,0.0184633859706
part_00_density_Z_6_0,0.0182649970014
delta_volume_2,0.0171765495871
part_00_shape_E2_E1,0.0168399955455
delta_skewness_1,0.0167623756346
local_near_cut_count_O,0.0166197337933
delta_std_1,0.0165948318591
part_00_density_Z_7_0,0.0161264103903
delta_density_sqrt_E3_1,0.015873284525
delta_density_sqrt_E2_1,0.0158312765476
delta_std_2,0.0156965265674
part_00_density_Z_5_0,0.0155906973957
part_00_shape_Z_4_0,0.0153234446402
percent_cut,0.0151522411097
part_00_shape_O5_norm,0.015052075136
part_00_density_CI,0.0149106417036
local_mean,0.0147661308775
part_00_density_I4_norm,0.0147534660545
part_00_shape_CI,0.0147132567476
part_00_volume,0.0146333611426
part_00_shape_Z_1_0,0.0145319489884
delta_skewness_2,0.0143167514748
part_00_electrons,0.0141768018963
local_electrons,0.0141579547545
part_00_shape_Z_3_1,0.0141300532784
part_00_density_Z_3_0,0.0140539041452
part_00_density_O4_norm,0.0140324318261
part_00_shape_Z_4_2,0.0133855395173
part_00_shape_Z_2_0,0.0133324936627
part_00_density_I5_norm,0.0130418742871
electrons_over_resolution_00,0.0121596302086
std_over_resolution_00,0.0118408092514
delta_shape_segments_count_2,0.0117647150404
part_00_shape_Z_2_1,0.0117289806407
local_cut_by_mainchain_volume,0.011666745464
resolution,0.0115115346348
part_00_density_I2_norm,0.0112830478559
skewness_over_volume_00,0.0110504151324
part_00_mean,0.0102709754085
delta_mean_2,0.00989815881704
delta_mean_1,0.00984753859019
part_00_density_I6,0.00972283654166
std_over_volume_01,0.00958374039788
part_00_shape_FL,0.00633678530024
