attribute,importance
delta_electrons_1,0.0400137489591
local_near_cut_count_N,0.0270720994445
local_near_cut_count_C,0.0270221806385
delta_electrons_2,0.0267213578311
delta_volume_1,0.0252061892959
part_00_shape_sqrt_E1,0.0244173675917
local_near_cut_count_O,0.021709111561
delta_skewness_1,0.0207375688836
part_00_density_sqrt_E1,0.020634768064
std_over_resolution_00,0.0198386087151
percent_cut,0.0195370956353
part_00_density_E3_E2,0.0194911012235
part_00_density_E2_E1,0.0191412571415
part_00_density_sqrt_E2,0.0190718213219
delta_density_sqrt_E1_1,0.0182550770336
delta_std_1,0.018189468011
part_00_density_E3_E1,0.0179832003054
part_00_shape_E2_E1,0.0179041978429
delta_std_2,0.0178672282328
volume_over_resolution_00,0.0175987841543
part_00_density_Z_6_0,0.0175449185254
part_00_density_O3_norm,0.0172562676799
part_00_density_sqrt_E3,0.0170430936093
delta_density_sqrt_E3_1,0.0166987299274
delta_skewness_2,0.0164825776105
part_00_density_Z_7_0,0.0163770692047
part_00_shape_sqrt_E3,0.0162212452375
delta_density_sqrt_E2_1,0.0161069328416
part_00_density_I4_norm,0.015930403105
resolution,0.0158829251767
part_00_density_CI,0.0156002697332
local_mean,0.015562988111
part_00_shape_CI,0.0155057568295
part_00_shape_O5_norm,0.0154036732254
part_00_density_Z_5_0,0.0153856464776
part_00_density_O4_norm,0.0152496905526
shape_segments_count_over_volume_00,0.0151426294368
local_electrons,0.0150713438124
part_00_electrons,0.0146142812497
part_00_density_Z_3_0,0.0145890590483
part_00_shape_Z_1_0,0.0145445293825
part_00_shape_Z_4_0,0.0141778930279
part_00_density_I5_norm,0.0139825646071
part_00_shape_Z_3_1,0.0136840822769
delta_volume_2,0.0133556425934
skewness_over_volume_00,0.0132360889665
local_cut_by_mainchain_volume,0.013080183563
part_00_density_I6,0.0124438556073
part_00_mean,0.0124013925533
electrons_over_resolution_00,0.0122471794176
delta_shape_segments_count_2,0.0121523030798
part_00_shape_Z_4_2,0.0120386668186
part_00_density_I2_norm,0.0119984741242
part_00_shape_Z_2_1,0.0119926151719
delta_mean_2,0.0116413351989
part_00_volume,0.0110818962178
delta_mean_1,0.0108405900405
part_00_shape_Z_2_0,0.0106581641256
std_over_volume_01,0.0101362061319
part_00_shape_FL,0.00822460381402
