attribute,importance
part_00_density_E3_E1,0.0664502207992
part_00_density_O3_norm,0.0610007691282
delta_electrons_2,0.0404171417543
delta_electrons_1,0.0316510807681
shape_segments_count_over_volume_00,0.0277472382865
part_00_shape_sqrt_E1,0.0270131116056
delta_skewness_1,0.024908033779
part_00_density_sqrt_E2,0.0246918037741
part_00_density_O4_norm,0.0245718059122
part_00_density_sqrt_E3,0.024332263491
local_near_cut_count_N,0.0232136816279
local_electrons,0.0226382201002
part_00_electrons,0.0218596276946
part_00_density_sqrt_E1,0.0213216735628
part_00_density_Z_6_0,0.0209234689374
part_00_shape_sqrt_E3,0.0205421161135
delta_skewness_2,0.0202946126853
volume_over_resolution_00,0.0199156679435
local_near_cut_count_O,0.019320302376
delta_density_sqrt_E1_1,0.018704648422
part_00_density_E3_E2,0.018333234693
part_00_shape_E2_E1,0.0167999332546
part_00_density_E2_E1,0.0166565287441
part_00_density_I4_norm,0.0164148089718
delta_std_1,0.0163926620724
delta_std_2,0.0151189913421
delta_volume_1,0.0139949564366
part_00_density_Z_5_0,0.0139940902827
part_00_density_Z_7_0,0.0139038750418
delta_density_sqrt_E2_1,0.0135297016175
part_00_shape_Z_4_0,0.0130224273168
delta_density_sqrt_E3_1,0.0129881972974
part_00_shape_O5_norm,0.012684414099
part_00_density_Z_3_0,0.0121908376601
part_00_density_I5_norm,0.011985199317
part_00_shape_Z_1_0,0.0116112802468
part_00_shape_Z_3_1,0.0114325192491
part_00_density_CI,0.011388198709
part_00_shape_CI,0.0113854558798
electrons_over_resolution_00,0.01097511189
local_mean,0.0109654014638
part_00_density_I2_norm,0.010014067462
delta_shape_segments_count_2,0.00970680734748
part_00_shape_Z_4_2,0.0095510925024
delta_volume_2,0.0095251826201
std_over_resolution_00,0.00894467748103
part_00_shape_Z_2_0,0.00876458734196
skewness_over_volume_00,0.00866755801604
delta_mean_2,0.00853327950983
part_00_volume,0.00843164597373
delta_mean_1,0.00841921274245
part_00_shape_Z_2_1,0.00821845190123
part_00_mean,0.0080265810636
part_00_density_I6,0.00796062074243
local_near_cut_count_C,0.00767349940331
std_over_volume_01,0.00762135262271
resolution,0.00747139104719
part_00_shape_FL,0.00648574536446
percent_cut,0.00466411543386
local_cut_by_mainchain_volume,0.00403481707768
