attribute,importance
delta_electrons_1,0.0304923001677
resolution,0.0277846548706
delta_density_sqrt_E1_1,0.026179548353
local_near_cut_count_C,0.0249234642833
local_mean,0.0241097509861
delta_density_sqrt_E3_1,0.0240630786866
delta_density_sqrt_E2_1,0.0231330227107
part_00_density_E3_E2,0.0229449830949
shape_segments_count_over_volume_00,0.0226088091731
delta_std_1,0.0218072701246
local_near_cut_count_O,0.0213649030775
part_00_density_E3_E1,0.0210666079074
std_over_resolution_00,0.0205992124975
local_near_cut_count_N,0.0205890666693
part_00_density_sqrt_E2,0.020553894341
part_00_mean,0.0199512168765
part_00_density_Z_6_0,0.0195717550814
part_00_shape_O5_norm,0.019301192835
delta_volume_1,0.0186667256057
delta_electrons_2,0.0185070950538
part_00_shape_Z_1_0,0.0183711368591
delta_skewness_1,0.0182460024953
delta_skewness_2,0.0178800672293
part_00_density_Z_7_0,0.0175411887467
delta_std_2,0.0174059085548
part_00_shape_Z_4_0,0.0165536403656
part_00_density_I5_norm,0.0158549137414
skewness_over_volume_00,0.0152691481635
part_00_density_Z_3_0,0.015123045072
electrons_over_resolution_00,0.0151061341166
part_00_shape_CI,0.0149857345968
part_00_shape_Z_3_1,0.0149370338768
part_00_shape_E2_E1,0.0149133596569
part_00_density_Z_5_0,0.0148734515533
part_00_density_CI,0.0148639818653
part_00_density_I4_norm,0.0146914990619
part_00_density_E2_E1,0.0146279167384
part_00_density_O3_norm,0.0145893618464
part_00_density_sqrt_E3,0.0145880086347
delta_mean_1,0.0145027823746
part_00_density_O4_norm,0.0142734814435
delta_mean_2,0.0140056246892
delta_shape_segments_count_2,0.0139461010695
part_00_shape_sqrt_E3,0.0139136342332
percent_cut,0.0133765693754
volume_over_resolution_00,0.0131797352806
part_00_density_I2_norm,0.0131405042484
part_00_density_sqrt_E1,0.0128510026261
part_00_shape_FL,0.0126920482144
part_00_density_I6,0.0125858522952
part_00_shape_sqrt_E1,0.0124465133995
delta_volume_2,0.0122767360881
std_over_volume_01,0.0112668648362
part_00_shape_Z_2_0,0.0110294464976
local_electrons,0.0107284467667
part_00_shape_Z_4_2,0.0105275548995
part_00_electrons,0.009526476264
part_00_volume,0.00916798226535
part_00_shape_Z_2_1,0.00830286089331
local_cut_by_mainchain_volume,0.00761969294399
