attribute,importance
delta_electrons_1,0.02871222049
resolution,0.0266967006028
delta_density_sqrt_E1_1,0.0266095977277
local_near_cut_count_C,0.0251220967621
delta_density_sqrt_E3_1,0.0240518786013
local_mean,0.0239492449909
delta_density_sqrt_E2_1,0.0229971911758
part_00_density_E3_E2,0.0228520184755
shape_segments_count_over_volume_00,0.0225859843194
local_near_cut_count_O,0.02191211842
delta_std_1,0.0215481761843
part_00_density_E3_E1,0.0213719457388
part_00_density_sqrt_E2,0.0207743793726
local_near_cut_count_N,0.0207163095474
std_over_resolution_00,0.0206514894962
part_00_mean,0.0196508187801
delta_volume_1,0.0194185450673
part_00_shape_O5_norm,0.0194144938141
part_00_density_Z_6_0,0.0193996373564
part_00_shape_Z_1_0,0.018665002659
delta_electrons_2,0.0183753352612
delta_skewness_1,0.018140360713
delta_skewness_2,0.0176812130958
part_00_density_Z_7_0,0.0174070745707
delta_std_2,0.0169675089419
part_00_shape_Z_4_0,0.016651507467
part_00_density_I5_norm,0.0161390192807
skewness_over_volume_00,0.0158041119576
part_00_density_I4_norm,0.0152571862563
part_00_shape_Z_3_1,0.0151876388118
part_00_shape_E2_E1,0.0150775788352
part_00_density_Z_3_0,0.0149965528399
part_00_density_E2_E1,0.0149222789332
part_00_density_CI,0.014862860553
part_00_shape_CI,0.0147068854421
part_00_density_sqrt_E3,0.014635312371
part_00_density_O3_norm,0.0145063456148
delta_mean_1,0.0144779868424
part_00_density_Z_5_0,0.0144685339183
electrons_over_resolution_00,0.0144631322473
part_00_density_O4_norm,0.0143226869404
part_00_shape_sqrt_E3,0.0140735320747
delta_shape_segments_count_2,0.0138979759067
delta_mean_2,0.0138939246535
percent_cut,0.0134516581893
part_00_density_I2_norm,0.0133314700797
volume_over_resolution_00,0.0131822470576
part_00_density_sqrt_E1,0.0128858266398
part_00_shape_FL,0.0127636129037
delta_volume_2,0.0127588864416
part_00_density_I6,0.0124104749411
part_00_shape_sqrt_E1,0.0120823197067
std_over_volume_01,0.0115407966077
local_electrons,0.0112578803673
part_00_shape_Z_2_0,0.0109432302415
part_00_shape_Z_4_2,0.0104773305357
part_00_electrons,0.00951379723847
part_00_volume,0.00926531758159
part_00_shape_Z_2_1,0.00840509217232
local_cut_by_mainchain_volume,0.00771367037669
