attribute,importance
part_00_density_E3_E1,0.0352032333612
local_near_cut_count_N,0.0301512274891
delta_density_sqrt_E1_1,0.026632623747
delta_electrons_1,0.0255117490888
delta_volume_1,0.0251524671912
local_near_cut_count_C,0.0232479460537
part_00_density_E3_E2,0.0232097599655
local_near_cut_count_O,0.0231973882765
shape_segments_count_over_volume_00,0.0230537839234
delta_density_sqrt_E2_1,0.0222400184721
delta_electrons_2,0.0220533851534
part_00_density_sqrt_E2,0.0217145420611
resolution,0.0212880279869
delta_density_sqrt_E3_1,0.020819561556
local_mean,0.0207474902272
delta_std_1,0.0194986071438
part_00_shape_O5_norm,0.0193329509348
part_00_density_Z_6_0,0.0182900633663
part_00_density_sqrt_E3,0.0178237482905
part_00_density_Z_7_0,0.0170142874122
part_00_shape_Z_1_0,0.0169126335531
part_00_shape_Z_4_0,0.0168776735663
part_00_density_E2_E1,0.0168502423912
part_00_density_O3_norm,0.0163737088442
std_over_resolution_00,0.0163521952927
part_00_shape_Z_3_1,0.016031101346
part_00_shape_sqrt_E3,0.0159751642495
delta_std_2,0.0154088102281
part_00_shape_E2_E1,0.0153012406081
volume_over_resolution_00,0.0151689304039
delta_skewness_2,0.0151097662747
delta_skewness_1,0.0150457629934
electrons_over_resolution_00,0.0150075759739
part_00_density_sqrt_E1,0.0148924756795
part_00_density_I5_norm,0.0148144876584
part_00_density_I6,0.0146579742432
part_00_density_Z_3_0,0.0144288511947
part_00_shape_CI,0.0142583530396
delta_volume_2,0.0141588514671
part_00_shape_FL,0.0138786323369
part_00_density_Z_5_0,0.0138727156445
part_00_mean,0.0137984929606
part_00_density_I4_norm,0.0137904249132
part_00_density_CI,0.0137339513749
delta_shape_segments_count_2,0.0132579561323
skewness_over_volume_00,0.0131719000638
percent_cut,0.0130627164617
part_00_shape_sqrt_E1,0.012217219919
part_00_shape_Z_4_2,0.0120849087834
part_00_density_O4_norm,0.0120209055021
part_00_density_I2_norm,0.0116083752364
delta_mean_2,0.0115605071187
delta_mean_1,0.011342140846
part_00_shape_Z_2_0,0.0112716825679
local_electrons,0.0109102483839
part_00_electrons,0.0106590734795
std_over_volume_01,0.0106456270441
part_00_volume,0.0104934163392
part_00_shape_Z_2_1,0.00932252127677
local_cut_by_mainchain_volume,0.00748792104423
