attribute,importance
delta_electrons_1,0.039655672708
local_near_cut_count_C,0.0280136660976
delta_electrons_2,0.0266758289696
local_near_cut_count_N,0.0263463529213
delta_volume_1,0.0252404614667
part_00_shape_sqrt_E1,0.0234905603461
local_near_cut_count_O,0.0213662217899
part_00_density_sqrt_E1,0.0213029060279
std_over_resolution_00,0.020297414926
part_00_density_E3_E2,0.0197695604666
delta_skewness_1,0.01976609164
delta_std_1,0.0197627014658
part_00_density_sqrt_E2,0.019390622166
percent_cut,0.0190915415434
part_00_density_E2_E1,0.0188678072387
part_00_shape_E2_E1,0.018275666513
delta_density_sqrt_E1_1,0.0182688530939
part_00_density_Z_6_0,0.0179659468648
part_00_density_E3_E1,0.0178803245945
delta_std_2,0.0178578835692
volume_over_resolution_00,0.0178063736001
part_00_density_O3_norm,0.0171523381517
resolution,0.0168212354256
part_00_density_sqrt_E3,0.0167638412423
delta_density_sqrt_E3_1,0.0167448726628
part_00_density_Z_7_0,0.0163206931284
part_00_density_I4_norm,0.01598336805
delta_density_sqrt_E2_1,0.0158752238171
local_mean,0.0158650468579
part_00_shape_sqrt_E3,0.0157835417966
part_00_density_CI,0.0156497427964
part_00_density_Z_5_0,0.0155866593831
part_00_shape_CI,0.0155335240085
part_00_shape_O5_norm,0.0153266398966
part_00_density_O4_norm,0.0152174605676
part_00_electrons,0.0149697630901
shape_segments_count_over_volume_00,0.014963431213
delta_skewness_2,0.0149257575195
part_00_shape_Z_1_0,0.0144653767908
local_electrons,0.0144125439191
part_00_density_Z_3_0,0.0144050248738
part_00_density_I5_norm,0.0141287009105
part_00_shape_Z_4_0,0.0141088307059
skewness_over_volume_00,0.0139215382405
part_00_shape_Z_3_1,0.0136027986323
delta_volume_2,0.0135391339759
local_cut_by_mainchain_volume,0.0131620275761
part_00_mean,0.0129085553394
part_00_density_I6,0.0125484471085
electrons_over_resolution_00,0.0121026494607
part_00_shape_Z_2_1,0.0120563399113
part_00_density_I2_norm,0.0120388508752
delta_shape_segments_count_2,0.0119507452756
part_00_shape_Z_4_2,0.0118804307696
delta_mean_2,0.0116324988394
delta_mean_1,0.0108880739822
part_00_volume,0.010675836782
part_00_shape_Z_2_0,0.0105944548891
std_over_volume_01,0.0103607650589
part_00_shape_FL,0.00804077846674
