attribute,importance
delta_electrons_1,0.0405062620153
local_near_cut_count_C,0.0279268318724
delta_electrons_2,0.0270074139967
local_near_cut_count_N,0.0262908998702
delta_volume_1,0.0256569364376
part_00_shape_sqrt_E1,0.0242673624096
local_near_cut_count_O,0.0218910368909
part_00_density_sqrt_E1,0.0211435701603
std_over_resolution_00,0.0203117812171
delta_skewness_1,0.0201013924753
part_00_density_E3_E2,0.0197571620562
percent_cut,0.0195399213271
part_00_density_E2_E1,0.0191539944213
delta_std_1,0.0190307062962
part_00_density_sqrt_E2,0.0190006937532
delta_density_sqrt_E1_1,0.018489728309
part_00_density_E3_E1,0.0183026815109
part_00_shape_E2_E1,0.0182205600765
part_00_density_Z_6_0,0.017762029864
volume_over_resolution_00,0.0174005327921
part_00_density_sqrt_E3,0.0167049811448
delta_std_2,0.0167007616139
delta_density_sqrt_E3_1,0.0166304794316
part_00_density_O3_norm,0.0163354134189
part_00_density_Z_7_0,0.0162188379915
delta_density_sqrt_E2_1,0.0160000302407
part_00_density_I4_norm,0.015959266711
resolution,0.0158877090939
local_mean,0.0158562848512
part_00_shape_sqrt_E3,0.015789842654
local_electrons,0.0157864055351
part_00_density_CI,0.0156440584602
part_00_density_Z_5_0,0.0155340579649
delta_skewness_2,0.0155108594672
part_00_shape_O5_norm,0.0154924191033
part_00_electrons,0.0154289772758
part_00_shape_CI,0.0154069939749
shape_segments_count_over_volume_00,0.0150203084765
part_00_density_O4_norm,0.0149712305381
part_00_shape_Z_1_0,0.0145871625697
part_00_density_Z_3_0,0.0144069781213
part_00_shape_Z_4_0,0.0142922071832
part_00_density_I5_norm,0.0142886423015
skewness_over_volume_00,0.013668170835
part_00_shape_Z_3_1,0.0135732202331
local_cut_by_mainchain_volume,0.0135196142261
electrons_over_resolution_00,0.0127297484992
part_00_mean,0.0124553985229
part_00_shape_Z_2_1,0.0121695519029
delta_volume_2,0.0121427056616
part_00_shape_Z_4_2,0.0120154803283
part_00_density_I2_norm,0.0119904821632
delta_shape_segments_count_2,0.0119735654949
delta_mean_2,0.0115905983498
part_00_volume,0.0115885481515
part_00_density_I6,0.01117619507
delta_mean_1,0.0109253571221
part_00_shape_Z_2_0,0.0105274296242
std_over_volume_01,0.0103139963011
part_00_shape_FL,0.00742453163857
