attribute,importance
part_00_density_E3_E1,0.0352867692709
delta_density_sqrt_E1_1,0.0274734254926
delta_electrons_1,0.0252173952758
delta_volume_1,0.0246372409165
part_00_density_E3_E2,0.023379791528
local_near_cut_count_O,0.023379791528
delta_density_sqrt_E2_1,0.0232837311924
delta_electrons_2,0.0230981260538
local_near_cut_count_C,0.0229163188487
part_00_density_sqrt_E2,0.0227415673435
shape_segments_count_over_volume_00,0.0222715847194
local_near_cut_count_N,0.0218520723283
delta_density_sqrt_E3_1,0.0214510131627
volume_over_resolution_00,0.021399455145
resolution,0.0212952550501
part_00_shape_O5_norm,0.0208752006292
local_mean,0.0207107607275
delta_std_1,0.0192948393524
part_00_density_Z_6_0,0.0182870347053
part_00_shape_Z_4_0,0.0173215586692
part_00_shape_sqrt_E3,0.017314504832
part_00_shape_Z_1_0,0.0169514343143
std_over_resolution_00,0.0167538877577
part_00_density_sqrt_E3,0.0167072154582
part_00_density_Z_7_0,0.016626894474
part_00_shape_E2_E1,0.0158866439015
delta_std_2,0.0158703625202
part_00_shape_Z_3_1,0.0155317140743
part_00_density_E2_E1,0.0155143477023
part_00_density_O3_norm,0.0153189729899
part_00_density_I6,0.0151811251417
electrons_over_resolution_00,0.0149976909161
delta_skewness_2,0.0149841234088
delta_skewness_1,0.0146986600012
part_00_density_I5_norm,0.014637876302
part_00_density_sqrt_E1,0.0143176801503
part_00_density_Z_3_0,0.0142563534901
part_00_shape_CI,0.014137500897
part_00_mean,0.0139980260283
delta_volume_2,0.0139247598127
part_00_density_CI,0.0138580072671
part_00_density_Z_5_0,0.0135747147724
part_00_density_I4_norm,0.0134140737355
delta_shape_segments_count_2,0.0133044468239
part_00_shape_FL,0.0131161278114
skewness_over_volume_00,0.0129104424268
percent_cut,0.0127465445548
part_00_shape_sqrt_E1,0.0125348893926
part_00_density_O4_norm,0.01234657038
part_00_shape_Z_4_2,0.0120431976393
part_00_density_I2_norm,0.0120252883062
delta_mean_2,0.01184293814
part_00_shape_Z_2_0,0.0116133736446
delta_mean_1,0.011188977398
part_00_volume,0.011047873646
std_over_volume_01,0.010552925989
local_electrons,0.0104275606573
part_00_electrons,0.0103407269344
part_00_shape_Z_2_1,0.00974646396935
local_cut_by_mainchain_volume,0.00758215086535
