attribute,importance
part_00_density_O3_norm,0.0623180907054
part_00_density_E3_E1,0.0606878496879
delta_electrons_2,0.0433892751922
delta_electrons_1,0.030016454605
shape_segments_count_over_volume_00,0.0278019905778
part_00_shape_sqrt_E1,0.0271678218684
part_00_density_O4_norm,0.0248113886178
part_00_density_sqrt_E2,0.0246155807598
delta_skewness_1,0.0234258659613
local_near_cut_count_N,0.0228620731085
local_electrons,0.0228562890383
part_00_density_sqrt_E1,0.0221106229157
volume_over_resolution_00,0.0216503449705
part_00_density_sqrt_E3,0.0214502634033
delta_skewness_2,0.0211163281708
part_00_density_Z_6_0,0.0200204302459
part_00_electrons,0.0199349707512
part_00_shape_sqrt_E3,0.0198462504577
local_near_cut_count_O,0.0196371635523
delta_density_sqrt_E1_1,0.0194939455935
part_00_density_E3_E2,0.0183546431413
delta_std_2,0.0169690430858
part_00_density_I4_norm,0.0165609015039
part_00_shape_E2_E1,0.0165139046169
delta_std_1,0.0164774983364
part_00_density_E2_E1,0.0164772731129
part_00_density_Z_7_0,0.0141466034985
part_00_density_Z_5_0,0.0139126952153
delta_density_sqrt_E2_1,0.0138582074178
delta_volume_1,0.0137896050083
delta_density_sqrt_E3_1,0.013154208066
part_00_shape_O5_norm,0.0128673252495
part_00_shape_Z_4_0,0.0125874389105
part_00_density_Z_3_0,0.012453779327
part_00_density_I5_norm,0.0121022514811
part_00_shape_Z_3_1,0.0116551431188
part_00_shape_Z_1_0,0.0116003899182
part_00_shape_CI,0.01152381748
part_00_density_CI,0.0113939328481
local_mean,0.0112010779389
electrons_over_resolution_00,0.0108859188949
part_00_density_I2_norm,0.0103980078366
delta_shape_segments_count_2,0.00975767116845
part_00_density_I6,0.00975105787034
part_00_shape_Z_4_2,0.00955583241361
std_over_resolution_00,0.00933849394613
delta_volume_2,0.00926709575082
skewness_over_volume_00,0.00888884441914
part_00_shape_Z_2_0,0.00882144269907
part_00_volume,0.00861160718047
part_00_shape_Z_2_1,0.00855830372784
delta_mean_2,0.00854674505603
delta_mean_1,0.00831843917391
part_00_mean,0.00823503598866
resolution,0.00811452931402
local_near_cut_count_C,0.00776785871346
std_over_volume_01,0.00762142574435
part_00_shape_FL,0.00599222603843
percent_cut,0.0046190570918
local_cut_by_mainchain_volume,0.00413766751349
