attribute,importance
delta_electrons_1,0.0400647941692
local_near_cut_count_C,0.0271708475904
local_near_cut_count_N,0.0267329827345
delta_electrons_2,0.026723958879
delta_volume_1,0.0255522694588
part_00_shape_sqrt_E1,0.0245376810796
local_near_cut_count_O,0.0215505868718
delta_skewness_1,0.0212258688045
part_00_density_sqrt_E1,0.0207695618694
std_over_resolution_00,0.0205239428873
part_00_density_E3_E2,0.0196651725824
percent_cut,0.019292271219
part_00_density_sqrt_E2,0.0191152766554
part_00_density_E2_E1,0.0187564282373
delta_std_1,0.0180970242849
part_00_shape_E2_E1,0.0180469977398
delta_density_sqrt_E1_1,0.0179556542784
part_00_density_E3_E1,0.017931155772
part_00_density_Z_6_0,0.0178728547205
volume_over_resolution_00,0.0175802104053
delta_std_2,0.0170452778811
part_00_density_sqrt_E3,0.0170224854648
part_00_density_O3_norm,0.0166553967727
delta_density_sqrt_E3_1,0.0165496545753
part_00_density_Z_7_0,0.0164203567634
resolution,0.0164147134468
delta_skewness_2,0.0161670525208
delta_density_sqrt_E2_1,0.0159659773812
local_mean,0.015851776529
part_00_shape_sqrt_E3,0.0158035195306
part_00_density_I4_norm,0.0157161004024
part_00_density_CI,0.0156917592958
part_00_density_Z_5_0,0.0156176670729
local_electrons,0.01555771356
part_00_density_O4_norm,0.0155491643184
part_00_shape_CI,0.0154662950644
part_00_shape_O5_norm,0.0154177675441
shape_segments_count_over_volume_00,0.0149037544203
part_00_electrons,0.0147443627896
part_00_shape_Z_1_0,0.0146469042819
part_00_density_Z_3_0,0.0144017718665
part_00_shape_Z_4_0,0.0142577783938
part_00_density_I5_norm,0.013976787253
skewness_over_volume_00,0.0137511797888
part_00_shape_Z_3_1,0.013585119762
local_cut_by_mainchain_volume,0.0132027868619
electrons_over_resolution_00,0.0125167799899
delta_volume_2,0.0124719744423
part_00_mean,0.0124020537383
part_00_density_I6,0.012350320908
part_00_shape_Z_2_1,0.0123312339015
delta_shape_segments_count_2,0.0120509501004
part_00_density_I2_norm,0.0119317987145
part_00_shape_Z_4_2,0.0118765164115
delta_mean_2,0.0118385953008
part_00_volume,0.011105341045
delta_mean_1,0.0107763028843
part_00_shape_Z_2_0,0.0106325179981
std_over_volume_01,0.0102782804705
part_00_shape_FL,0.00788867031398
