attribute,importance
part_00_density_E3_E1,0.0525078879769
delta_electrons_1,0.0294642304085
delta_electrons_2,0.0283170084205
local_near_cut_count_N,0.0271528203897
shape_segments_count_over_volume_00,0.0269604293665
delta_volume_1,0.0238322077815
part_00_density_sqrt_E2,0.0223151741252
part_00_density_O3_norm,0.0220782782798
part_00_density_sqrt_E1,0.0219069592874
local_near_cut_count_C,0.0215799345449
part_00_shape_sqrt_E1,0.0215317007737
part_00_density_sqrt_E3,0.0204509009112
part_00_shape_sqrt_E3,0.0194996407922
volume_over_resolution_00,0.0193160108407
part_00_density_E3_E2,0.0191106318435
delta_density_sqrt_E1_1,0.0189012063054
part_00_density_Z_6_0,0.018233679718
part_00_density_E2_E1,0.0178601642185
delta_volume_2,0.0175365166097
delta_skewness_1,0.0174635168065
part_00_shape_E2_E1,0.0172727820297
local_near_cut_count_O,0.0168309607649
delta_std_1,0.0164418411211
part_00_density_Z_7_0,0.0159490379475
delta_density_sqrt_E3_1,0.0158742106297
delta_density_sqrt_E2_1,0.0157847451654
part_00_shape_Z_4_0,0.0156933457358
part_00_density_Z_5_0,0.0153285422655
delta_std_2,0.0153148467512
local_mean,0.0151386110583
percent_cut,0.0151231489234
part_00_shape_O5_norm,0.0148240852429
part_00_density_CI,0.0147151300437
part_00_density_I4_norm,0.0146855261445
part_00_shape_CI,0.0146491318354
part_00_shape_Z_1_0,0.0145504382755
part_00_density_O4_norm,0.0144581321206
delta_skewness_2,0.014397964991
part_00_density_Z_3_0,0.0142120820963
local_electrons,0.0142038404427
part_00_electrons,0.0141342964433
part_00_shape_Z_3_1,0.0140913855606
part_00_volume,0.0136579576253
part_00_shape_Z_4_2,0.0133085377926
part_00_density_I5_norm,0.0128750668596
part_00_shape_Z_2_0,0.0128746016245
electrons_over_resolution_00,0.0120146733068
part_00_shape_Z_2_1,0.0119885230433
std_over_resolution_00,0.0119692785775
local_cut_by_mainchain_volume,0.0117337281872
delta_shape_segments_count_2,0.0116105904016
part_00_density_I2_norm,0.0114404277331
resolution,0.0110497550931
skewness_over_volume_00,0.0109923336627
part_00_mean,0.00999237557497
delta_mean_2,0.00992384437913
delta_mean_1,0.00974763378053
part_00_density_I6,0.00960575723086
std_over_volume_01,0.00950796884335
part_00_shape_FL,0.00601396129437
