attribute,importance
part_00_density_E3_E1,0.0520398882011
delta_electrons_2,0.0289357257476
delta_electrons_1,0.0286814746779
local_near_cut_count_N,0.0272332878792
shape_segments_count_over_volume_00,0.0270517358781
delta_volume_1,0.0229189676386
part_00_density_sqrt_E2,0.0225540672916
part_00_density_sqrt_E1,0.0222352105525
part_00_density_O3_norm,0.0214859183911
part_00_shape_sqrt_E1,0.0209949650541
local_near_cut_count_C,0.0209777088601
part_00_density_sqrt_E3,0.0200226824647
volume_over_resolution_00,0.0193852830761
delta_density_sqrt_E1_1,0.0193072732897
part_00_density_E3_E2,0.0192162610535
part_00_density_E2_E1,0.0185236274343
part_00_density_Z_6_0,0.0184897566441
part_00_shape_sqrt_E3,0.0181139559807
delta_volume_2,0.0178415697573
delta_skewness_1,0.0174220825061
local_near_cut_count_O,0.0169773555076
part_00_shape_E2_E1,0.0169368778134
part_00_density_Z_7_0,0.0161545711847
delta_std_1,0.0159743699665
delta_density_sqrt_E2_1,0.0159228286574
delta_density_sqrt_E3_1,0.0158101326546
part_00_density_Z_5_0,0.0156273366601
part_00_shape_O5_norm,0.0152510173482
part_00_shape_Z_4_0,0.0152264225998
delta_skewness_2,0.01517970734
delta_std_2,0.015033930754
percent_cut,0.0150145362674
part_00_density_CI,0.0147160840669
part_00_shape_CI,0.014704376227
local_mean,0.0146347923275
part_00_density_I4_norm,0.0145993157597
part_00_density_O4_norm,0.0145534629919
part_00_shape_Z_1_0,0.0145345015159
part_00_density_Z_3_0,0.0144644110244
part_00_volume,0.014287500248
part_00_shape_Z_3_1,0.0141844564145
part_00_electrons,0.0141167285184
local_electrons,0.0140082596363
part_00_shape_Z_2_0,0.0138500452975
part_00_shape_Z_4_2,0.0137852351438
part_00_density_I5_norm,0.0129645063144
electrons_over_resolution_00,0.0121579851559
std_over_resolution_00,0.0119623848959
delta_shape_segments_count_2,0.0117087138742
local_cut_by_mainchain_volume,0.0114934470656
part_00_shape_Z_2_1,0.0114907101959
resolution,0.011430456145
part_00_density_I2_norm,0.0113109985573
skewness_over_volume_00,0.0111391167313
part_00_mean,0.010139281136
delta_mean_2,0.00993225994941
delta_mean_1,0.00979776795341
std_over_volume_01,0.00969710201499
part_00_density_I6,0.00954454796555
part_00_shape_FL,0.00625102374144
