attribute,importance
delta_electrons_1,0.0404075511214
local_near_cut_count_C,0.0271220419142
delta_electrons_2,0.0268664738464
local_near_cut_count_N,0.0267138291208
delta_volume_1,0.0250429380458
part_00_shape_sqrt_E1,0.0244421480007
local_near_cut_count_O,0.0217914410397
part_00_density_sqrt_E1,0.0215347769919
delta_skewness_1,0.0212042746956
std_over_resolution_00,0.0197318139904
percent_cut,0.019553734955
part_00_density_E3_E2,0.0193105437514
part_00_density_E2_E1,0.0192022914951
part_00_density_sqrt_E2,0.0190000640981
delta_std_1,0.0183723074465
part_00_density_E3_E1,0.018076792301
delta_density_sqrt_E1_1,0.0180634994203
part_00_shape_E2_E1,0.0180276778511
delta_std_2,0.0176814978774
volume_over_resolution_00,0.0176329111961
part_00_density_Z_6_0,0.0176286251103
resolution,0.0174801415583
part_00_density_O3_norm,0.0169088120402
part_00_density_sqrt_E3,0.0166693893208
delta_density_sqrt_E3_1,0.016622833948
part_00_density_Z_7_0,0.0162357026904
delta_density_sqrt_E2_1,0.0158983581192
delta_skewness_2,0.01583607213
part_00_density_I4_norm,0.015826903211
part_00_electrons,0.0156482436291
part_00_density_CI,0.0156205434199
part_00_shape_sqrt_E3,0.0156013014843
local_mean,0.0155723381076
part_00_density_Z_5_0,0.0155133321639
part_00_shape_CI,0.015447803678
local_electrons,0.0153812935904
part_00_shape_O5_norm,0.015340847828
shape_segments_count_over_volume_00,0.0150987646277
part_00_density_O4_norm,0.0150241937825
part_00_shape_Z_1_0,0.0145291541798
part_00_density_Z_3_0,0.0144292991279
part_00_shape_Z_4_0,0.014265544902
part_00_density_I5_norm,0.0140822124943
part_00_shape_Z_3_1,0.0136372065954
local_cut_by_mainchain_volume,0.0133467706421
skewness_over_volume_00,0.0133353748237
electrons_over_resolution_00,0.0126919387591
delta_volume_2,0.0126642587421
part_00_mean,0.012568177542
delta_shape_segments_count_2,0.0120220385462
part_00_shape_Z_4_2,0.0120072919833
part_00_density_I2_norm,0.0119464507949
part_00_density_I6,0.0117758085462
delta_mean_2,0.0116637574051
part_00_shape_Z_2_1,0.0115362009327
delta_mean_1,0.0109497796213
part_00_shape_Z_2_0,0.0105971662853
std_over_volume_01,0.0103809099846
part_00_volume,0.0102687945344
part_00_shape_FL,0.00816775395936
