attribute,importance
delta_electrons_1,0.0401653306619
local_near_cut_count_C,0.0273255876027
delta_electrons_2,0.0268248543677
local_near_cut_count_N,0.0263503903828
delta_volume_1,0.0253871764908
part_00_shape_sqrt_E1,0.0248414618794
local_near_cut_count_O,0.0215170397075
delta_skewness_1,0.0209714014944
part_00_density_sqrt_E1,0.0208400563201
std_over_resolution_00,0.0203615623814
part_00_density_E3_E2,0.0198528372024
part_00_density_E2_E1,0.019167398291
part_00_density_sqrt_E2,0.0189298040517
percent_cut,0.0186069250323
delta_density_sqrt_E1_1,0.018349153105
delta_std_1,0.0182503755537
part_00_density_E3_E1,0.0180355063477
part_00_density_Z_6_0,0.0179218544489
part_00_shape_E2_E1,0.0178798755933
volume_over_resolution_00,0.0177452779479
delta_std_2,0.0169336795234
resolution,0.0168615072574
delta_density_sqrt_E3_1,0.0167351942479
part_00_density_O3_norm,0.0166520964056
part_00_density_sqrt_E3,0.0165231089351
part_00_density_I4_norm,0.0161244411389
part_00_shape_sqrt_E3,0.0160068963941
part_00_density_Z_7_0,0.0159826303786
local_mean,0.0159168225938
delta_density_sqrt_E2_1,0.0158591926037
part_00_density_Z_5_0,0.0156129964743
part_00_density_CI,0.0155049354506
part_00_shape_O5_norm,0.0154781068752
part_00_shape_CI,0.0154277405063
delta_skewness_2,0.0154030333532
part_00_density_O4_norm,0.0153636851408
local_electrons,0.0151445331888
shape_segments_count_over_volume_00,0.0149541110078
part_00_electrons,0.014702133581
part_00_density_Z_3_0,0.0144672969489
local_cut_by_mainchain_volume,0.0144469348421
part_00_shape_Z_1_0,0.0144006167624
part_00_density_I5_norm,0.0142550594604
part_00_shape_Z_4_0,0.0140343399052
skewness_over_volume_00,0.0138427200236
part_00_shape_Z_3_1,0.013491049673
delta_volume_2,0.0127871384812
part_00_mean,0.0127662723561
part_00_shape_Z_2_1,0.0125753180422
electrons_over_resolution_00,0.0125295174903
part_00_density_I6,0.0123135713735
delta_shape_segments_count_2,0.0119987696014
part_00_density_I2_norm,0.0119126471759
part_00_shape_Z_4_2,0.0118854648298
delta_mean_2,0.0116782646246
delta_mean_1,0.0109320506358
part_00_shape_Z_2_0,0.0105677871596
part_00_volume,0.0103403381057
std_over_volume_01,0.0102492776571
part_00_shape_FL,0.00801485093193
