attribute,importance
part_00_density_E3_E1,0.0518444080199
delta_electrons_2,0.028739200649
delta_electrons_1,0.0285131970349
local_near_cut_count_N,0.0276033594973
shape_segments_count_over_volume_00,0.0267788029551
delta_volume_1,0.0233847861992
part_00_density_O3_norm,0.0224526489204
part_00_density_sqrt_E1,0.0220714370096
part_00_density_sqrt_E2,0.0220493352666
local_near_cut_count_C,0.0213347971706
part_00_shape_sqrt_E1,0.0210012055547
volume_over_resolution_00,0.0196906427908
part_00_density_sqrt_E3,0.0194499784312
delta_density_sqrt_E1_1,0.0191492416977
part_00_density_E3_E2,0.0190474989316
part_00_density_Z_6_0,0.0183708602724
delta_volume_2,0.0182376081402
part_00_shape_sqrt_E3,0.0179580857368
part_00_density_E2_E1,0.0179295754174
delta_skewness_1,0.0178292172653
part_00_shape_E2_E1,0.0172082292122
local_near_cut_count_O,0.0168204494352
delta_std_1,0.0163289815222
part_00_density_Z_7_0,0.016149124135
delta_density_sqrt_E3_1,0.0159209643674
part_00_shape_Z_4_0,0.0158334482413
delta_density_sqrt_E2_1,0.0157988387546
part_00_density_Z_5_0,0.0154819738524
delta_std_2,0.0153476658349
part_00_shape_O5_norm,0.0151752533627
part_00_density_I4_norm,0.0150943546548
delta_skewness_2,0.014889174908
percent_cut,0.0148478545805
part_00_density_CI,0.0148230722146
part_00_electrons,0.0146671337338
part_00_shape_CI,0.0146470453702
part_00_shape_Z_1_0,0.0145743761062
local_mean,0.0145444334188
local_electrons,0.014532889048
part_00_density_Z_3_0,0.0143157960953
part_00_volume,0.0142310771298
part_00_density_O4_norm,0.0141943263477
part_00_shape_Z_3_1,0.0141228885179
part_00_density_I5_norm,0.0134431322549
part_00_shape_Z_4_2,0.0132561543856
part_00_shape_Z_2_0,0.0130078180452
electrons_over_resolution_00,0.0120399314102
local_cut_by_mainchain_volume,0.0118136967561
delta_shape_segments_count_2,0.0117831642023
std_over_resolution_00,0.0117082092434
part_00_shape_Z_2_1,0.0115069046538
resolution,0.0112698812136
part_00_density_I2_norm,0.0111410343781
skewness_over_volume_00,0.0109066213028
part_00_mean,0.0100926358082
delta_mean_1,0.00975326225094
delta_mean_2,0.00974088028028
part_00_density_I6,0.00962266115869
std_over_volume_01,0.00958045954892
part_00_shape_FL,0.0063483153028
