attribute,importance
part_00_density_O3_norm,0.0654163196516
part_00_density_E3_E1,0.0601326187147
delta_electrons_2,0.0435321399301
delta_electrons_1,0.0281738374925
part_00_shape_sqrt_E1,0.0274764503959
shape_segments_count_over_volume_00,0.0272921306367
delta_skewness_1,0.0270941226597
part_00_density_sqrt_E2,0.025189762985
part_00_density_O4_norm,0.0248677784138
part_00_density_sqrt_E3,0.0239659977433
part_00_density_sqrt_E1,0.0223152381643
local_near_cut_count_N,0.0219619186734
local_electrons,0.0218023024578
volume_over_resolution_00,0.0214287892922
delta_skewness_2,0.0213157706211
part_00_shape_sqrt_E3,0.0203858491469
part_00_electrons,0.0198180123027
part_00_density_Z_6_0,0.0197472444639
delta_density_sqrt_E1_1,0.0193312363646
local_near_cut_count_O,0.0191262733493
part_00_density_E3_E2,0.0181877686652
part_00_density_E2_E1,0.0169428190251
part_00_density_I4_norm,0.0163500471618
delta_std_1,0.0155281460898
delta_std_2,0.0153914439108
part_00_shape_E2_E1,0.0153574333103
part_00_density_Z_7_0,0.0142399184765
part_00_density_Z_5_0,0.0139613704292
delta_density_sqrt_E2_1,0.0136543024899
delta_volume_1,0.0135802803281
delta_density_sqrt_E3_1,0.0130748342332
part_00_shape_Z_4_0,0.0130450514284
part_00_density_Z_3_0,0.0126275656361
part_00_shape_O5_norm,0.0125274595418
part_00_density_I5_norm,0.0121786738541
part_00_shape_Z_3_1,0.0117284879501
part_00_shape_Z_1_0,0.0117038766116
electrons_over_resolution_00,0.0116129319829
part_00_density_CI,0.0115070901652
local_mean,0.0114575329965
part_00_shape_CI,0.0114417713985
part_00_density_I2_norm,0.0101464674198
part_00_shape_Z_4_2,0.01008047563
delta_shape_segments_count_2,0.00979665716745
std_over_resolution_00,0.0091610418344
delta_volume_2,0.00911226984007
part_00_shape_Z_2_0,0.00883551912624
part_00_volume,0.00872851506449
skewness_over_volume_00,0.00870525163314
delta_mean_2,0.00845336056119
delta_mean_1,0.00839944317528
part_00_shape_Z_2_1,0.0083854974375
part_00_mean,0.00802980101797
resolution,0.00799907624398
local_near_cut_count_C,0.0077472505655
part_00_density_I6,0.00774688746269
std_over_volume_01,0.0076558968551
part_00_shape_FL,0.00583438047019
percent_cut,0.00459802126621
local_cut_by_mainchain_volume,0.00411158808421
