attribute,importance
delta_electrons_1,0.0351098589599
shape_segments_count_over_volume_00,0.0299988854676
delta_density_sqrt_E1_1,0.0297914296389
part_00_density_E3_E1,0.0296799857169
part_00_density_E3_E2,0.0271270722151
delta_density_sqrt_E3_1,0.0250233598053
local_near_cut_count_N,0.0240495149046
delta_density_sqrt_E2_1,0.0235574487597
part_00_shape_sqrt_E3,0.0232556946576
delta_std_1,0.0229076482356
part_00_density_O3_norm,0.0221361145377
local_mean,0.0215257480741
part_00_density_sqrt_E2,0.0205947663635
delta_electrons_2,0.0195746291429
part_00_density_Z_6_0,0.019109994173
local_near_cut_count_O,0.0188922509551
part_00_shape_O5_norm,0.0185527764261
std_over_resolution_00,0.0185510627925
delta_skewness_2,0.0182938855141
resolution,0.0182733107358
part_00_density_sqrt_E3,0.017800103873
delta_volume_1,0.017750384286
delta_std_2,0.0177092347294
delta_skewness_1,0.0172566026449
part_00_mean,0.0171914510429
part_00_shape_Z_1_0,0.0171262994409
part_00_shape_Z_4_0,0.0170217137784
part_00_density_Z_7_0,0.0164199192077
part_00_density_E2_E1,0.0157032515854
part_00_density_I5_norm,0.0156603883952
part_00_shape_E2_E1,0.0152831953019
skewness_over_volume_00,0.0151477484033
part_00_density_Z_5_0,0.0148957148194
part_00_density_CI,0.0148082738742
part_00_shape_CI,0.01477055531
part_00_density_I4_norm,0.0147568387911
part_00_density_sqrt_E1,0.014712261036
part_00_shape_Z_3_1,0.0146539676934
part_00_shape_sqrt_E1,0.0142304822803
part_00_density_Z_3_0,0.0140624595806
delta_shape_segments_count_2,0.0140436002985
part_00_density_O4_norm,0.013794994913
part_00_density_I2_norm,0.0137812793255
electrons_over_resolution_00,0.0136715499684
delta_mean_2,0.0135755371302
part_00_density_I6,0.0129394521937
delta_mean_1,0.0129017326981
local_near_cut_count_C,0.012857154943
part_00_shape_FL,0.0126668438315
volume_over_resolution_00,0.0122742196545
std_over_volume_01,0.0119364596903
delta_volume_2,0.0112249357626
part_00_shape_Z_4_2,0.0109609002247
part_00_shape_Z_2_0,0.00996648147702
part_00_electrons,0.00817995518446
local_electrons,0.00772560900077
part_00_shape_Z_2_1,0.00768960407004
part_00_volume,0.00754558481276
percent_cut,0.00591508019716
local_cut_by_mainchain_volume,0.00338274007663
