attribute,importance
part_00_density_E3_E1,0.0639628567191
part_00_density_O3_norm,0.0618370103973
delta_electrons_2,0.0440719412071
delta_electrons_1,0.0288589797524
part_00_shape_sqrt_E1,0.0268608745866
shape_segments_count_over_volume_00,0.0266798305779
part_00_density_sqrt_E3,0.0240359621746
delta_skewness_1,0.0238936244632
part_00_density_O4_norm,0.0228147513776
local_near_cut_count_N,0.0226510933539
delta_skewness_2,0.0221952195144
part_00_density_sqrt_E2,0.022179516156
local_electrons,0.0219201159145
part_00_electrons,0.0210377119192
volume_over_resolution_00,0.0209810992917
part_00_density_sqrt_E1,0.0206558723919
part_00_shape_sqrt_E3,0.0200936561281
part_00_density_Z_6_0,0.0198453088124
local_near_cut_count_O,0.0196666866397
delta_density_sqrt_E1_1,0.0195039248409
part_00_density_E3_E2,0.0191987669407
part_00_density_I2_norm,0.0182179284707
part_00_density_E2_E1,0.0164496422335
part_00_shape_E2_E1,0.0163475773765
delta_std_1,0.0159883289506
delta_std_2,0.0156828871455
part_00_density_I4_norm,0.0142411791899
part_00_density_Z_5_0,0.0140766753884
delta_volume_1,0.0137512356055
part_00_density_Z_7_0,0.013735187377
delta_density_sqrt_E2_1,0.0135073573181
delta_density_sqrt_E3_1,0.0131906209112
part_00_shape_Z_4_0,0.0127232642873
part_00_shape_O5_norm,0.012680236039
part_00_density_Z_3_0,0.0121957457967
part_00_density_I5_norm,0.0117839365673
part_00_shape_Z_1_0,0.0116534572643
part_00_shape_Z_3_1,0.0115557131576
electrons_over_resolution_00,0.011492182983
part_00_density_CI,0.0114158275078
part_00_shape_CI,0.0113700073204
local_mean,0.0110577820369
part_00_shape_Z_4_2,0.0098778383946
delta_shape_segments_count_2,0.00957343394023
std_over_resolution_00,0.00913420755015
part_00_volume,0.0090481192436
delta_volume_2,0.00900643526125
skewness_over_volume_00,0.00884251747031
part_00_shape_Z_2_0,0.00858641231926
delta_mean_2,0.00855187428741
delta_mean_1,0.00847769628707
part_00_shape_Z_2_1,0.0083152746243
part_00_mean,0.00813844652372
resolution,0.0080112854527
local_near_cut_count_C,0.00787879402451
part_00_density_I6,0.0077574075329
std_over_volume_01,0.00771989569381
part_00_shape_FL,0.0062458326144
percent_cut,0.00464564781615
local_cut_by_mainchain_volume,0.00412730487706
