attribute,importance
part_00_density_O3_norm,0.0632501412696
part_00_density_E3_E1,0.0624637792188
delta_electrons_2,0.0478935794699
delta_electrons_1,0.0279931968937
shape_segments_count_over_volume_00,0.0273868604089
part_00_shape_sqrt_E1,0.0267303046967
delta_skewness_1,0.0251078780331
part_00_density_sqrt_E3,0.0249370999154
part_00_density_O4_norm,0.0245452192934
part_00_density_sqrt_E2,0.0235764055687
local_near_cut_count_N,0.0231433807415
part_00_electrons,0.0225991419628
part_00_density_sqrt_E1,0.0213646557724
part_00_density_Z_6_0,0.0208324723919
local_electrons,0.0203748875133
delta_skewness_2,0.0201584199398
part_00_shape_sqrt_E3,0.0192652798198
delta_density_sqrt_E1_1,0.0191158599596
local_near_cut_count_O,0.0189373098493
part_00_density_E3_E2,0.0188642988226
volume_over_resolution_00,0.0180619701614
part_00_density_E2_E1,0.0170137412095
delta_std_1,0.01699320529
delta_std_2,0.0160941510505
part_00_density_I4_norm,0.0160073011099
part_00_shape_E2_E1,0.0158538785487
part_00_density_Z_7_0,0.0140069413923
part_00_density_Z_5_0,0.0138637228631
delta_volume_1,0.0136893927591
delta_density_sqrt_E2_1,0.0136493505646
delta_density_sqrt_E3_1,0.0131331400516
part_00_shape_Z_4_0,0.0129369059261
part_00_shape_O5_norm,0.0126957798336
part_00_density_I5_norm,0.0121052596841
part_00_density_Z_3_0,0.0120415338639
part_00_shape_Z_3_1,0.0119005790626
electrons_over_resolution_00,0.0115891699833
part_00_shape_Z_1_0,0.0115180004567
part_00_shape_CI,0.0114056028214
part_00_density_CI,0.0113548541549
local_mean,0.0112423237374
part_00_density_I2_norm,0.0101396446445
delta_shape_segments_count_2,0.00967711753522
part_00_shape_Z_4_2,0.00960388712017
delta_volume_2,0.00926451013239
std_over_resolution_00,0.0092268803507
skewness_over_volume_00,0.00886652681399
part_00_shape_Z_2_0,0.00869629837725
part_00_density_I6,0.00869279747841
delta_mean_2,0.00848867157093
part_00_volume,0.00846381182812
part_00_shape_Z_2_1,0.00837164974408
delta_mean_1,0.00833280563169
resolution,0.00818191760364
part_00_mean,0.00812785342337
local_near_cut_count_C,0.00797714634641
std_over_volume_01,0.00769977137224
part_00_shape_FL,0.00622959698957
percent_cut,0.00443647566633
local_cut_by_mainchain_volume,0.00382566130462
