attribute,importance
delta_electrons_1,0.0334684811532
part_00_density_E3_E1,0.0315747149289
delta_density_sqrt_E1_1,0.0307980496436
shape_segments_count_over_volume_00,0.0279154907912
part_00_density_E3_E2,0.0273902993649
local_near_cut_count_N,0.0252399276942
delta_density_sqrt_E3_1,0.0242665298283
delta_density_sqrt_E2_1,0.0231768023223
part_00_density_O3_norm,0.0226995125413
delta_std_1,0.0222478825599
part_00_density_sqrt_E3,0.0215961001813
local_mean,0.0209289193153
part_00_density_sqrt_E2,0.0206996835768
delta_electrons_2,0.0199435465038
part_00_density_Z_6_0,0.0192147810012
local_near_cut_count_O,0.0190745014697
std_over_resolution_00,0.0188897438347
part_00_shape_sqrt_E3,0.018675904721
delta_skewness_2,0.0182430930436
part_00_shape_O5_norm,0.0181387383491
delta_volume_1,0.0180514920503
delta_skewness_1,0.0175177492201
part_00_shape_Z_4_0,0.0175057742745
part_00_mean,0.0174886658788
resolution,0.0173945762217
delta_std_2,0.0172987766564
part_00_density_Z_7_0,0.0172149520367
part_00_shape_Z_1_0,0.0168283302337
part_00_density_E2_E1,0.0161064062268
part_00_density_I5_norm,0.0160704813898
part_00_shape_E2_E1,0.0154837053269
part_00_density_sqrt_E1,0.0150970835239
part_00_density_CI,0.0149328541011
part_00_shape_Z_3_1,0.0147788897157
part_00_shape_CI,0.0147292790934
skewness_over_volume_00,0.0145137282088
part_00_density_I4_norm,0.0144025320187
part_00_density_Z_3_0,0.0141664529219
part_00_shape_sqrt_E1,0.0141613204032
delta_mean_2,0.0138636557385
delta_shape_segments_count_2,0.013706269674
part_00_density_Z_5_0,0.0136960055679
part_00_density_O4_norm,0.0135198011994
electrons_over_resolution_00,0.0134941404685
part_00_density_I2_norm,0.0133675476536
local_near_cut_count_C,0.0132597722113
delta_mean_1,0.0130408005789
part_00_density_I6,0.0126507570967
part_00_shape_FL,0.0124694211408
volume_over_resolution_00,0.0123513815925
std_over_volume_01,0.0121375415474
delta_volume_2,0.0113557437435
part_00_shape_Z_4_2,0.010851082392
part_00_shape_Z_2_0,0.0100573087111
part_00_electrons,0.00878111366183
part_00_volume,0.0082285515964
local_electrons,0.00792233366519
part_00_shape_Z_2_1,0.00772217940539
percent_cut,0.00613976549357
local_cut_by_mainchain_volume,0.00345907104202
