attribute,importance
delta_electrons_1,0.0333621650934
part_00_density_E3_E1,0.0320389382541
delta_density_sqrt_E1_1,0.0301613621414
shape_segments_count_over_volume_00,0.0297254342586
part_00_density_E3_E2,0.0271253176033
local_near_cut_count_N,0.0248838961124
delta_density_sqrt_E3_1,0.0245320647955
delta_density_sqrt_E2_1,0.023318676278
part_00_density_O3_norm,0.0228638704866
delta_std_1,0.022221993655
local_mean,0.0217242818326
part_00_shape_sqrt_E3,0.020806087181
part_00_density_sqrt_E2,0.0203066598624
delta_electrons_2,0.0197145529091
std_over_resolution_00,0.0191516242921
part_00_density_Z_6_0,0.0188821721822
delta_skewness_2,0.0188821721822
part_00_density_sqrt_E3,0.018705399707
part_00_shape_O5_norm,0.0186178702861
local_near_cut_count_O,0.0185492206365
delta_std_2,0.0177528802305
delta_volume_1,0.0177425835282
part_00_shape_Z_4_0,0.0175263360143
resolution,0.0175160374492
delta_skewness_1,0.0171676389873
part_00_mean,0.0171659234911
part_00_shape_Z_1_0,0.0169153511524
part_00_density_Z_7_0,0.0168175250292
part_00_density_E2_E1,0.0166390351951
part_00_density_I5_norm,0.015794640407
part_00_shape_E2_E1,0.0156195834279
skewness_over_volume_00,0.0152797661722
part_00_density_sqrt_E1,0.0150600858033
part_00_shape_CI,0.0149485301226
part_00_shape_sqrt_E1,0.0148592842743
part_00_density_CI,0.0148180946708
part_00_shape_Z_3_1,0.0147339981049
part_00_density_I4_norm,0.0144799938425
part_00_density_Z_3_0,0.0141968121752
part_00_density_Z_5_0,0.0140629447997
delta_shape_segments_count_2,0.0138604277745
delta_mean_2,0.0136132882908
part_00_density_O4_norm,0.0134725552052
electrons_over_resolution_00,0.0132734701037
part_00_shape_FL,0.0129182068631
part_00_density_I2_norm,0.0128341112286
delta_mean_1,0.0127671770751
local_near_cut_count_C,0.0126899462193
part_00_density_I6,0.012406764552
volume_over_resolution_00,0.0122008146718
std_over_volume_01,0.0116155743599
delta_volume_2,0.0112912030891
part_00_shape_Z_4_2,0.0110543603078
part_00_shape_Z_2_0,0.0101018417627
part_00_electrons,0.00838387664407
part_00_shape_Z_2_1,0.00797369331121
part_00_volume,0.00782952830195
local_electrons,0.00779348704964
percent_cut,0.00598456058651
local_cut_by_mainchain_volume,0.00326430588029
