attribute,importance
delta_electrons_1,0.0340116396546
part_00_density_E3_E1,0.0310059357435
delta_density_sqrt_E1_1,0.029750995338
shape_segments_count_over_volume_00,0.0294090490788
part_00_density_E3_E2,0.0274360217154
local_near_cut_count_N,0.0248081684113
delta_density_sqrt_E3_1,0.0241738595068
delta_density_sqrt_E2_1,0.0234215781093
part_00_shape_sqrt_E3,0.0224812272936
delta_std_1,0.0224111285061
part_00_density_O3_norm,0.0218075942248
local_mean,0.021669106558
part_00_density_sqrt_E2,0.0207783374935
part_00_density_Z_6_0,0.0191831607372
local_near_cut_count_O,0.0190429612994
delta_electrons_2,0.0190275739878
std_over_resolution_00,0.0189814120531
delta_skewness_2,0.0189078934491
resolution,0.0188925061375
delta_volume_1,0.0186223685741
part_00_shape_O5_norm,0.0186018515378
part_00_density_sqrt_E3,0.0177657939494
part_00_mean,0.0174905285239
delta_std_2,0.0172904897481
part_00_shape_Z_1_0,0.0172768123448
part_00_density_Z_7_0,0.0171058382839
delta_skewness_1,0.0170990005136
part_00_shape_Z_4_0,0.0165313705802
part_00_density_E2_E1,0.0154850156978
part_00_density_I5_norm,0.0154508212581
part_00_shape_E2_E1,0.0154491113499
skewness_over_volume_00,0.0150080015883
part_00_density_CI,0.0148951597512
part_00_shape_CI,0.0146045051515
part_00_shape_Z_3_1,0.0145412450656
part_00_density_I4_norm,0.0145309874788
part_00_density_sqrt_E1,0.0144198546186
part_00_shape_sqrt_E1,0.0140761993825
part_00_density_Z_3_0,0.0139821637422
part_00_density_O4_norm,0.0139018064365
delta_shape_segments_count_2,0.0137410927564
delta_mean_2,0.0136727029458
part_00_density_I2_norm,0.0136060239747
part_00_density_Z_5_0,0.0136026041582
delta_mean_1,0.0134641164914
electrons_over_resolution_00,0.0133752105758
local_near_cut_count_C,0.0126622533426
std_over_volume_01,0.0126519948244
part_00_density_I6,0.0126417363063
part_00_shape_FL,0.0124280201271
volume_over_resolution_00,0.0119527159259
part_00_shape_Z_4_2,0.011503056623
delta_volume_2,0.0111115286127
part_00_shape_Z_2_0,0.0100019145757
part_00_electrons,0.00864097103477
part_00_shape_Z_2_1,0.00827166903764
local_electrons,0.00796904694289
part_00_volume,0.00787330232561
percent_cut,0.00617554131895
local_cut_by_mainchain_volume,0.00332542299293
